AuthorID,Author,Date,Content,Attachments,Reactions
"781046902665379860","JasonWan#9935","07/08/2023 8:53 am","Can you try this?","",""
"945548738607321089","adamdigitex","07/08/2023 8:55 am","`curl: (7) Failed to connect to 139.162.246.110 port 8449 after 0 ms: Couldn't connect to server`","",""
"159985870458322944","MEE6#4876","07/08/2023 8:58 am","","",""
"781046902665379860","JasonWan#9935","07/08/2023 8:58 am","Can you make sure you open 8449? Because this error quite like your port doesn't open or your cloud server safety group setting.","",""
"945548738607321089","adamdigitex","07/08/2023 8:59 am","it's open, I did `ufw status` and it shows 8449 allowed","",""
"781046902665379860","JasonWan#9935","07/08/2023 9:06 am","How about your cloud server's Security Groups?","",""
"945548738607321089","adamdigitex","07/08/2023 9:17 am","ok I'll contact their support to check if they're blocking that port maybe. Thanks for your help with this, you pinpointed the problem for me and now I can try to figure out the solution, much appreciated","","💙 (1),🇵🇱 (1)"
"966523115272286218","_mr.lance","09/08/2023 9:21 am","@AdamDigitex I ran a stress test on Layer 3 yesterday and found this error. After the error, batch-poster cannot rollup any data to Layer2. How to fix the error? Thanks!","https://cdn.discordapp.com/attachments/1116812793606328340/1138680956199374848/image.png",""
"781046902665379860","JasonWan#9935","09/08/2023 11:33 am","Is your node still running? How is the logs?","",""
"966523115272286218","_mr.lance","09/08/2023 11:44 am","My node is down, no anther logs i'm afraid","",""
"781046902665379860","JasonWan#9935","09/08/2023 12:27 pm","Just this error logs cause before the node down? Can yo restart the node?","",""
"966523115272286218","_mr.lance","09/08/2023 1:11 pm","Since rollup keeps failing, I've used another node rollup some data to L2, so all test txs  on error-node were droped. I'm trying to reproduce this error","",""
"1138729209611681824","alirezadvm74","09/08/2023 1:25 pm","I didn't get my nft also i paid ethereum what should i do","https://cdn.discordapp.com/attachments/1116812793606328340/1138742442905063424/F2iuncOXgAARkGi.jpg",""
"966523115272286218","_mr.lance","09/08/2023 2:06 pm","WARN [08-09|08:36:08.529] DataPoster failed to send transaction    err=""oversized data""     nonce=113  feeCap=250,000,000 tipCap=50,000,000
ERROR[08-09|08:36:08.529] failed to replace-by-fee transaction     err=""oversized data""     nonce=113  feeCap=250,000,000 tipCap=50,000,000","",""
"781046902665379860","JasonWan#9935","09/08/2023 2:24 pm","What are the logs after this?","",""
"159985870458322944","MEE6#4876","09/08/2023 2:32 pm","","",""
"966523115272286218","_mr.lance","09/08/2023 2:33 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1138759366254800947/image.png",""
"966523115272286218","_mr.lance","09/08/2023 2:34 pm","Is this log useful?","",""
"781046902665379860","JasonWan#9935","09/08/2023 2:37 pm","The logs between this error and shutdown info log","",""
"966523115272286218","_mr.lance","09/08/2023 2:40 pm","take this log","https://cdn.discordapp.com/attachments/1116812793606328340/1138761141418459257/nitro.log",""
"966523115272286218","_mr.lance","09/08/2023 2:41 pm","This node has not been shutdown so far.","",""
"781046902665379860","JasonWan#9935","09/08/2023 3:05 pm","Oh, the logs show your tx failed due to revert, not because your batch poster not working","",""
"966523115272286218","_mr.lance","09/08/2023 3:17 pm","I think that the ""oversized data"" caused the revert.","",""
"966523115272286218","_mr.lance","09/08/2023 3:27 pm","the batch poster cannot to call the function ""addSequencerL2BatchFromOrigin"" due to the ""oversized data""","",""
"781046902665379860","JasonWan#9935","09/08/2023 3:29 pm","Your tx reverted before the ""oversized data"" error, and you can check what your eth_call is. You should receive the revert reason after you send that eth_call.","",""
"966523115272286218","_mr.lance","09/08/2023 3:30 pm","transfer ETH","",""
"966523115272286218","_mr.lance","09/08/2023 3:33 pm","I want to limit the datasize per L3’s block","",""
"781046902665379860","JasonWan#9935","09/08/2023 3:39 pm","Transfer eth should not use eth_call but eth_sendTransaction","","✊ (1)"
"781046902665379860","JasonWan#9935","09/08/2023 3:40 pm","https://docs.alchemy.com/reference/eth-call","",""
"781046902665379860","JasonWan#9935","09/08/2023 3:42 pm","Our config file doesn't support this, you need to re-write the hardcode number and compile it: https://docs.arbitrum.io/node-running/how-tos/build-nitro-locally","",""
"966523115272286218","_mr.lance","09/08/2023 3:48 pm","Thank you! I will read it","",""
"159985870458322944","MEE6#4876","09/08/2023 7:08 pm","","",""
"159985870458322944","MEE6#4876","10/08/2023 12:51 pm","","",""
"945548738607321089","adamdigitex","10/08/2023 12:54 pm","`reason: 'could not detect network',
  code: 'NETWORK_ERROR',
  event: 'noNetwork'`
I just can't get past this error on the final step trying to do yarn run setup. The port 8449 is still closed but its allowed to be opened by iptables and ufw but no service is setup to be listening on it so thats why its still closed. No idea what to do next","",""
"945548738607321089","adamdigitex","10/08/2023 12:55 pm","`docker-compose logs -f nitro` shows the logs fine so the node is running","",""
"945548738607321089","adamdigitex","10/08/2023 12:58 pm","I also can't see the block explorer at http:// 123.456.78.999:4000 but if I edit the docker-compose.yaml file by changing the 127.0.0.1 part to my IP address in the blockscout section then I can see it","",""
"781046902665379860","JasonWan#9935","10/08/2023 3:51 pm","How about try change 127.0.0.1 to  0.0.0.0?","",""
"945548738607321089","adamdigitex","10/08/2023 5:17 pm","OMG that worked!!!","",""
"945548738607321089","adamdigitex","10/08/2023 5:19 pm","thank you so much. I got a different error now 🙂 
`Setting the infrastructure fee collector address for the appchain
Error occurred: Error: processing response error (body=""{\""jsonrpc\"":\""2.0\"",\""id\"":77,\""error\"":{\""code\"":-32000,\""message\"":\""intrinsic gas too low\""}}\n"", error={""code"":-32000}`","",""
"945548738607321089","adamdigitex","10/08/2023 5:23 pm","in my orbitSetupScriptConfig.json file I have set my base fee to be `""minL2BaseFee"": 10000000` but that worked fine when I did that on local. Or is the error referring to something else?","",""
"945548738607321089","adamdigitex","10/08/2023 5:27 pm","I can set my base gas fee to be whatever I want right?","",""
"945548738607321089","adamdigitex","10/08/2023 5:37 pm","ok no worries I just ran the yarn run setup command again unchanged and this time it worked. So I'm all set up on a VPS 🙂 👍","","🙏 (2),👍 (2)"
"945548738607321089","adamdigitex","12/08/2023 4:57 am","guys your moderator bot is on crack, it blocks half the things I post","",""
"945548738607321089","adamdigitex","12/08/2023 4:58 am","I just typed a message 4 times and cant figure out why its being blocked. No links, no dollar signs, just a regular question","",""
"945548738607321089","adamdigitex","12/08/2023 5:13 am","just tried 3 more times I give up, just trying to ask about gas prices ffs","",""
"941609672606093352","alekseyionov","12/08/2023 5:10 pm","Hello! Tell me why in the metamask it says that the transaction failed. Although in fact she passed","",""
"915184466157252618","rexue.","13/08/2023 7:46 am","any update?","",""
"773561807717662741","0xtsuan","13/08/2023 2:19 pm","Is it possibel hack a Orbit chain with our new verify protocol like AnyTrust but customized?","",""
"577613876896727071","femzzyfembros","14/08/2023 1:21 am","Hello, you can see how we calculate gas here: https://developer.arbitrum.io/devs-how-tos/how-to-estimate-gas#breaking-down-the-formula","",""
"945548738607321089","adamdigitex","15/08/2023 1:05 pm","I'm sending ~25 transactions a minute to my chain 24 hours a day and its running well so far. But I'm noticing that the memory usage of nitro on my VPS is creeping up everyday, now its at 54.5%. Its a dedicated server with 4GB RAM, 2 CPUs and 80 GB storage with nothing else running on it, do I need more RAM?","",""
"781046902665379860","JasonWan#9935","15/08/2023 1:09 pm","Yes, 4gb ram is not so enough as geth recommand to have 16 gb ram: https://geth.ethereum.org/docs/getting-started/hardware-requirements","",""
"945548738607321089","adamdigitex","15/08/2023 1:09 pm","ok thanks for that","",""
"945548738607321089","adamdigitex","16/08/2023 4:11 am","https:// goerli.arbiscan.io/tx/0x16c87f8b72b17eb06a8a13a015a11d38760dfea3848db38d36665db02ced75e7","",""
"945548738607321089","adamdigitex","16/08/2023 4:12 am","above is a transaction that posted my rollup onto L2 testnet, how is it possible that the gas cost 56 gwei?","",""
"945548738607321089","adamdigitex","16/08/2023 4:14 am","my VPS is running 24 hours a day so my rollups are being posted every hour to L2 and the tx cost ranges between 3 cents and 31 cents depending on how much data is in there. But then this one comes along and costs 168 usd, is this an error with goerli testnet?","",""
"945548738607321089","adamdigitex","16/08/2023 4:17 am","and now none of my L3 transactions will go through, I get the `intrinsic gas too low` error but nothing has changed on my end. Is this an error out of my control or is there something I can do?","",""
"945548738607321089","adamdigitex","16/08/2023 4:23 am","I though gas on L2 was fixed at 0.1 gwei, how can a tx cost 56 gwei","",""
"165550481156866048","plasmapower","16/08/2023 5:22 am","It's not fixed, that's just the minimum if there's no congestion. If so many people are transacting that the chain's speed limit is exceeded, then the gas price goes up until gas per second returns to the chain's speed limit.","",""
"945548738607321089","adamdigitex","16/08/2023 6:54 am","I havent been able to do a transaction on my L3 since that 56 gwei rollup tx, `intrinsic gas too low` error is referring to my chain or to the estimated calculation for the L2 rollup tx?","",""
"945548738607321089","adamdigitex","16/08/2023 7:38 am","if I 10x the gas limit on my transactions then they go through, the extra cost is for the estimated gas cost of the rollup tx","https://cdn.discordapp.com/attachments/1116812793606328340/1141191772823892131/Screen_Shot_2023-08-15_at_8.33.02_PM.png",""
"945548738607321089","adamdigitex","16/08/2023 7:42 am","but that doesnt make any sense because gas costs on Goerli Arbitrum are back to normal now, it was just a spike but since then I cant do normal priced txs","",""
"781046902665379860","JasonWan#9935","16/08/2023 7:47 am","This isn't real time sync, it depends on your last batches, because your node don't know what will the gas price of the base chain be next batch.","",""
"945548738607321089","adamdigitex","16/08/2023 7:48 am","but its done 2 batch posts since then at the normal rate","",""
"945548738607321089","adamdigitex","16/08/2023 7:48 am","both done at 0.1 gwei as normal","",""
"781046902665379860","JasonWan#9935","16/08/2023 7:55 am","As it has some deny on this, your tx on l2 need to have enough tx to make the it balance, also, you shouldn't fix your tx's gasLimit too since it will also change due to l1's gas change.","",""
"429895626239639572","josue.0","16/08/2023 8:03 am","sorry, has anyone run stress tests on orbit? (preferrably on anytrust) and what hardware did you use, I'm evaluating a chain for a potential project in my startup TuRuta in Peru ✌️

I mean TPS limit","",""
"945548738607321089","adamdigitex","16/08/2023 9:15 am","I added gas limit into the fee data because without it my node logs show 2 extra lines for every submitted transaction:
`Caller gas above allowance, capping      requested=21,201,444,796 cap=51,676,483`
`Gas estimation capped by limited funds   original=1,125,899,906,842,624 balance=423,987,979,716,899,040 sent=0 maxFeePerGas=20,000,000 fundable=21,199,398,985`","",""
"945548738607321089","adamdigitex","16/08/2023 9:15 am","but yeah without the gas limit the txs go through no problem. They're still 10x the cost that they were but they go through","",""
"945548738607321089","adamdigitex","16/08/2023 9:17 am","is there any way to tell it the actual current L1 gas to get my tx cost down to normal levels again?","",""
"945548738607321089","adamdigitex","16/08/2023 9:30 am","I've been sending 25 txs per minute 24 hours a day for a few days to my orbit chain on a VPS and its pretty bullet proof. I started it on a 4GB RAM server which wasnt enough so I upped it to 24GB RAM and thats fine","https://cdn.discordapp.com/attachments/1116812793606328340/1141219997524430928/Screen_Shot_2023-08-15_at_12.50.05_PM.png","🙌 (1),🙏 (1)"
"945548738607321089","adamdigitex","16/08/2023 9:34 am","but I havent hammered it to find out the TPS limit. I suspect its high because its very stable, feels very robust","",""
"781046902665379860","JasonWan#9935","16/08/2023 11:33 am","You can call this to get the current l1 gas per byte: https://github.com/OffchainLabs/nitro-contracts/blob/main/src/precompiles/ArbGasInfo.sol#L22","",""
"466788298610966530","pailoeth","16/08/2023 6:20 pm","i cant send BNB from BSC to opBNB can anyone help me, please","",""
"945548738607321089","adamdigitex","16/08/2023 6:39 pm","yeah I get how it works now, my tx cost on L3 has been gradually dropping since that gas spike so all good","",""
"828261986751086592","ricardo__gordon","16/08/2023 6:40 pm","@pailoeth Be very carefull with scammers trying to send you messages. I believe you're talking about Optimism so...better to talk with them.","",""
"338192720403234816","0xmlze","16/08/2023 9:29 pm","hey have a few questions on Arbitrum Orbit that i dont think i can find in the docs

are orbit chains obliged to share any sequencer profits with the Arbitrum DAO?","",""
"1087208871329796136","rickey_cole","16/08/2023 9:47 pm","Have you gotten your issue resolved?","",""
"1062418969346179245","josefp","16/08/2023 10:41 pm","Sequencers usually don't take any profit (they are refunded what they spent for posting transactions on L1). But in any case, Orbit chains are not obliged to share profits with the DAO.","",""
"579972014538752001","lalagarwal","17/08/2023 5:39 pm","Have you sent your BNB from BSC to opBNB ?","",""
"945548738607321089","adamdigitex","18/08/2023 2:43 pm","I've sent over 300k transactions in the last week but I can't get my block time below ~2.5 seconds. It's like the sequencer can't go any faster than that. If I start sending transactions from 2 different processes the sequencer still plods along at 2.5 seconds for each block and it takes twice as long for txs to go through. How do I speed it up to the maximum possible time of 250ms?","",""
"945548738607321089","adamdigitex","18/08/2023 2:45 pm","I only have 2 CPUs on a dedicated VPS but I have 24GB RAM, is it a hardware issue?","",""
"945548738607321089","adamdigitex","18/08/2023 2:49 pm","and when running both processes that send txs simultaneously I never get 2 of my txs in the same block. Every block only has one of my txs in it plus the StartBlock tx","",""
"945548738607321089","adamdigitex","18/08/2023 3:14 pm","nitro CPU usage is ranging between only 2-7% and memory usage stands at 12% so I don't think its a hardware issue","",""
"1064029319850102845",".kiI.lahcam#7344","18/08/2023 4:26 pm","Check lnbox","",""
"274730732818268161","rooo555","18/08/2023 6:18 pm","@Tractors","",""
"705450070161621004","tractorss","18/08/2023 6:19 pm","hey","",""
"705450070161621004","tractorss","18/08/2023 6:19 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1142077829354369136/Screenshot_2023-08-18_at_6.16.09_PM.png",""
"705450070161621004","tractorss","18/08/2023 6:19 pm","This is the error im facing, the node is running in docker","",""
"159985870458322944","MEE6#4876","18/08/2023 6:31 pm","","",""
"705450070161621004","tractorss","18/08/2023 6:47 pm","this is resolved, used http:// 127.0.0.1:8449  instead of localhost","","arbiblobblue (1)"
"338192720403234816","0xmlze","18/08/2023 6:52 pm","trying to send this but getting blocked","https://cdn.discordapp.com/attachments/1116812793606328340/1142086187515904050/image.png",""
"338192720403234816","0xmlze","18/08/2023 6:54 pm","E.g. Optimism details its 1559-like schema with different parameters to Ethereum mainnet. (As i understand Orbit settles back to Arbitrum L2, so i want to be able to understand exactly how Arbitrum prices L2-specific part of gas)","",""
"1062418969346179245","josefp","18/08/2023 9:42 pm","Hey, this article might help you => https://medium.com/offchainlabs/understanding-arbitrum-2-dimensional-fees-fd1d582596c9
Basically, high demand will increase the gas price, which might decrease the actual gas used (because of the factor of the L1 gas variable in the formula).
The article explains the formula. For a more practical approach, you also have this how to => https://docs.arbitrum.io/devs-how-tos/how-to-estimate-gas","",""
"338192720403234816","0xmlze","18/08/2023 10:15 pm","ty but  i've been through this many times - it doesn't mention how Arbitrum ramps up its L2 execution gas fee in periods of high demand. For example, Optimism has a page explaining theirs here: https://community.optimism.io/docs/developers/build/differences/#accessing-l1-information","",""
"945548738607321089","adamdigitex","18/08/2023 10:26 pm","How do I get my block times to 250ms with multiple transactions in each block?","",""
"945548738607321089","adamdigitex","19/08/2023 1:17 am","hmm so I sent the exact same txs to Arbitrum Goerli instead of my L3 and I'm getting the exact same latency so its not an error with Orbit. Trying to figure out now why it takes so long to process a tx to my smart contract","",""
"945548738607321089","adamdigitex","19/08/2023 1:24 am","each transaction is created by sending a command to a nodejs file that does stuff like  `const provider = new ethers.providers.JsonRpcProvider(alchemy);` and `const tradingGameContract = new ethers.Contract(tradingGameAddress, tradingGameAbi, signer)` so I guess there's a latency to spinning all that up from scratch each time. I'll look into how to set it up once and then keep calling it","",""
"945548738607321089","adamdigitex","19/08/2023 4:55 am","yeah I got it figured out it was just me doing it wrong, transactions are going through real fast. Sorry for all my dumb questions I'm new to all this","","👍 (1)"
"504951851473567754","VienNguyen#4040","19/08/2023 5:01 pm","Can i ask a question ""is orbit chain permissionless , can we build our L3 chain without permission of ArbDAO ? "" @José FP | Offchain Labs","",""
"371277669930893314","yanzero","20/08/2023 6:19 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1142802542745624686/image.png",""
"781046902665379860","JasonWan#9935","21/08/2023 8:26 am","When gas speed higher than 7m/s, the price will follow: F = exp(-a(B-b)) which you can see details here: https://docs.arbitrum.io/inside-arbitrum-nitro/#l2-gas-fees","",""
"781046902665379860","JasonWan#9935","21/08/2023 8:27 am","It's permissonless for deploying l3 using orbit","",""
"781046902665379860","JasonWan#9935","21/08/2023 8:29 am","1.It's here: https://github.com/OffchainLabs/nitro/tree/master/precompiles and written by golang. 2. You can use eth_call or eth_estimate (If contract not specific, just use eth_call) to call the precompile contracts.","",""
"371277669930893314","yanzero","21/08/2023 8:30 am","thank you","",""
"890679564873912330","andris4091","22/08/2023 3:35 am","Hi!🤓","",""
"1062465449708757013","cryptomonk_","22/08/2023 5:17 am","You’re having issues ?","",""
"1008352019297353778","mxber2022","22/08/2023 9:04 pm","how to route message from L2 to L3 (orbit) ?. thanks","",""
"755423697027727471","msv_mahsa#6693","22/08/2023 9:29 pm","You can send L2 -> L3 messages in the same way that you can send L1 -> L2 messages. It's not synchronous though. If you need synchronicity, you'll have to provide or use an oracle for that. For example an L2 contract can make an static call to an L3 contract via a ""Retryable Ticket"" (our name for cross-layer messages): see https://docs.arbitrum.io/arbos/l1-to-l2-messaging for analogous details which would also apply for L2 to L3","",""
"1008352019297353778","mxber2022","22/08/2023 10:39 pm","Thanks for your responce. I get this error for orbit chain id:  throw new errors_1.ArbSdkError(`Unrecognized network ${chainID}.`);","",""
"781046902665379860","JasonWan#9935","23/08/2023 8:05 am","You can call addCustomNetwork to add your orbit network support: https://github.com/OffchainLabs/arbitrum-sdk/blob/main/src/lib/dataEntities/networks.ts#L362","",""
"1008352019297353778","mxber2022","23/08/2023 6:40 pm","great . thanks","",""
"909865544243642418","0xkamal7","26/08/2023 6:12 pm","Hey @Jason Wan | Offchain Labs @Lee Bousfield | Offchain Labs , how can we deploy contracts on the orbit chain ?","",""
"739875984265707611","oooo6738","27/08/2023 1:21 am","Came to ask the same question 😄","",""
"739875984265707611","oooo6738","27/08/2023 1:30 am","The Quickstart guide (https://docs.arbitrum.io/launch-orbit-chain/orbit-quickstart) defaults the l2 url to `https://goerli-rollup.arbitrum.io/rpc    `","",""
"739875984265707611","oooo6738","27/08/2023 1:31 am","is it possible to point your own Arb Nova currently?","",""
"909865544243642418","0xkamal7","27/08/2023 7:24 am","No , I dont think .Theres very little customization available rn","","👌 (1)"
"739875984265707611","oooo6738","27/08/2023 12:51 pm","How do you get a smart contract onto the QuickStart guide example orbit node to test?","",""
"909865544243642418","0xkamal7","27/08/2023 7:53 pm","@tsahi @Churro | Offchain Labs anyone ? hints would be nice to have too","",""
"781046902665379860","JasonWan#9935","28/08/2023 8:23 am","Of course, orbit is based on nitro tech, and it is evm-compatible, you can deploy your contract as what you do on arb1.","","👍 (1)"
"781046902665379860","JasonWan#9935","28/08/2023 8:25 am","Do you meet any issues?","",""
"909865544243642418","0xkamal7","28/08/2023 10:29 am","uhmm thats half part said , Can you please check your msges , I mma sending you some config related file","",""
"781046902665379860","JasonWan#9935","28/08/2023 11:43 am","I didn't receive your message, I have sent a friend request","",""
"909865544243642418","0xkamal7","28/08/2023 1:33 pm","Accepted, please check now","",""
"909865544243642418","0xkamal7","28/08/2023 2:32 pm","are you there @Jason Wan | Offchain Labs  ?","",""
"781046902665379860","JasonWan#9935","28/08/2023 4:18 pm","Yes, but I didn't see any messages, you need to send again","",""
"909865544243642418","0xkamal7","28/08/2023 5:22 pm","sent","",""
"634848172656820224","igor.ai","28/08/2023 11:43 pm","Hello! What are the plans to enable Sepolia support?","",""
"992455768404148224",".mehdisalehioffchainlabs","29/08/2023 2:41 am","Would be in the next release, soon, but we don’t have exact release time yet","","👌 (1)"
"470176164564959242","alsayadii","29/08/2023 4:22 am","is the Instructions on orbit-setup-script on github (https://github.com/OffchainLabs/orbit-setup-script) outdated?   i cannot find these file nodeConfig.json, orbitSetupScriptConfig.json","",""
"470176164564959242","alsayadii","29/08/2023 4:25 am","@Mehdi Salehi | Offchain Labs","",""
"992455768404148224",".mehdisalehioffchainlabs","29/08/2023 7:39 am","No, when you deploy, two black boxes will be shown on the page, there is a download button on each of them","",""
"828261986751086592","ricardo__gordon","29/08/2023 7:47 pm","https://discord.com/channels/585084330037084172/978694555127930900/1146085075008622592","","👍 (1)"
"634848172656820224","igor.ai","30/08/2023 1:33 am","Thanks! What changes are needed for the orbit setup script?
Also, is orbit/nitro deve support for apple m2?","",""
"755423697027727471","msv_mahsa#6693","30/08/2023 1:41 am","Here's the guide for launching your obit chain:
https://docs.arbitrum.io/launch-orbit-chain/orbit-quickstart

But if your'e asking about orbit and arb sepolia; stay tuned as we update our docs and UI respenctively when it's live","","👍 (1)"
"634848172656820224","igor.ai","30/08/2023 1:42 am","Thanks! I've been following these instructions. I'm looking to run a custom nitro fork, however, and I'm experiencing build issues on m2.  It seems debian is supported only?

https://docs.arbitrum.io/node-running/how-tos/build-nitro-locally","",""
"755423697027727471","msv_mahsa#6693","30/08/2023 2:13 am","Yeah those instructions are for debian. I don't think we have official instructions for other distros or mac, but it can mostly be derived from the debian one","","👌 (1),👍 (1)"
"786586258070831105","ambot2k","31/08/2023 1:25 am","Hey alien, get a life you just joined few days ago and you talk that you know everything","",""
"985790543621677066","justfortest.","01/09/2023 2:04 pm","account= err=""no wallet exists, re-run with --l1-batch-poster.wallet.only-create-key to create a wallet""","",""
"985790543621677066","justfortest.","01/09/2023 2:04 pm","anyone help me?","",""
"985790543621677066","justfortest.","01/09/2023 2:23 pm","error getting latest batch count: missing trie node","",""
"1146592338894917642","johnwebxcrypto","01/09/2023 3:21 pm","What error do you get ?","",""
"985790543621677066","justfortest.","01/09/2023 4:15 pm","orbit-setup-script-nitro-1","",""
"763054419029524503","gece48","04/09/2023 3:38 am","0x7B8f0B8E09ca522Ad3418fb89B9176f1bc74644c

thanks, no problem","https://cdn.discordapp.com/attachments/1116812793606328340/1148016603829645372/image.png",""
"1147297129774190632","johnxweb","04/09/2023 3:58 am","What is that ?","",""
"985790543621677066","justfortest.","04/09/2023 8:41 am","This problem was solved after I set the private key of batch-poster.","",""
"985790543621677066","justfortest.","04/09/2023 8:44 am","Does anyone know what node's forwarding-target should be set to? If I want to start an orbit chain locally","",""
"966523115272286218","_mr.lance","04/09/2023 11:58 am","You can set it to """" if you set sequencer to enable","",""
"985790543621677066","justfortest.","04/09/2023 2:00 pm","How should I transfer ETH from L3 to L2?","",""
"985790543621677066","justfortest.","04/09/2023 2:14 pm","L3 is deployed locally and L2 is Arb-Goerli","",""
"590272324331372554","happyk21#1712","04/09/2023 3:12 pm","Orbit is launching this month?","",""
"1062418969346179245","josefp","04/09/2023 6:38 pm","Just do a regular withdraw from your L3, here's an example => https://github.com/OffchainLabs/arbitrum-tutorials/tree/master/packages/eth-withdraw","",""
"1062418969346179245","josefp","04/09/2023 6:41 pm","Orbit is currently available on testnet to prototype and experiment, but it is not production-ready yet. There's no current ETA on when that'll happen, but we are working hard to have it ready as soon as possible.","",""
"634848172656820224","igor.ai","04/09/2023 7:03 pm","What are the steps to add a new precompile?","",""
"1062418969346179245","josefp","04/09/2023 8:25 pm","Hey, while it is technically possible, we are not providing support for adding new precompiles at the moment.
You'd have to have a solidity interface and a go implementation, and you might have to change other parts of the nitro code base. You can take a look at one of the existing precompiles to see how it is integrated with the rest of the system.","","👍 (1)"
"634848172656820224","igor.ai","04/09/2023 10:49 pm","Is Stylus available within orbit chains?","",""
"822752651321933844","qweez1x","04/09/2023 11:33 pm","On the site, when changing a pair of networks in some places, the metamask extension always offers to switch to the mainnet. And so everything is very fast and detailed 
0x3F04e50691cEE0F64bd2849931848229189DdF1E","https://cdn.discordapp.com/attachments/1116812793606328340/1148317502569463808/image.png",""
"1022170556583399535",".scarletssstarktitan","05/09/2023 3:08 am","Hence were you able to disconnect from the main net yet ?","",""
"634848172656820224","igor.ai","05/09/2023 6:34 am","How can I use the deployment tool for a Stylus sepolia chain?","",""
"634848172656820224","igor.ai","05/09/2023 6:34 am","https://orbit.arbitrum.io/deployment","",""
"808863308224528424","chrisco512","06/09/2023 12:17 am","it will be, yes, but Stylus is currently alpha and undergoing audits and rapid development so it will be likely a couple months before it's available for production use cases","","👌 (1),🇵🇱 (1)"
"934863441146048603","heisenbergbufferfinance","06/09/2023 9:14 pm","Hey any estimate of the gas costs for transactions on a Orbit Anytrust deployment?

Currently Arbitrum One is at 0.1 gwei and Nova at 0.01 gwei -- can I expect another 1 or 2 order of magnitude reduction in the gas costs?

Or is the question itself wrong and the I can set the costs while deploying the chain?","",""
"1062418969346179245","josefp","06/09/2023 10:47 pm","You can set that at deployment or by calling ArbOwner.setMinimumL2BaseFee as the owner of the chain => https://github.com/OffchainLabs/nitro/blob/36a6beaa22ab9d9b3257d210303ce7d49488856f/contracts/src/precompiles/ArbOwner.sol#L34","",""
"934863441146048603","heisenbergbufferfinance","06/09/2023 10:49 pm","Thanks, I guess the better question would be how much gas would the validator be paying for making rollup txn on Arbitrum One -- my question is as a dapp operator we sponsor the fees for all our user on Arbitrum One, would running my dapp on a self deployed L3 help reduce these gas costs and by how much?","",""
"1062418969346179245","josefp","06/09/2023 11:15 pm","It's hard to measure without actual numbers, but here are a few things to keep into consideration: 
- Your biggest cost will be the sequencer posting the batches into the parent chain (L2). This cost will be a formula based on the computation costs of the transactions (L3) + cost of posting the batch on L2 + relative cost of posting the batch on L1 (small in its current state, if your batches aren't too big). 
- If you deploy an Anytrust Orbit chain, you will benefit from smaller batches to post on L2 (and, thus, a reduction in costs).
- Reducing the base fee too much opens up the possibility of users spamming your network.
- You can try to get some numbers by running a testnet orbit chain, execute some transactions and scale that to current activity you have in your dapp, so you'll be able to have a clearer image.","",""
"605968337637212173",".hero777","07/09/2023 9:15 pm","everything works perfect 0x34b111Ee7738604d034687E71dF51Bf2e5Bcec1A","https://cdn.discordapp.com/attachments/1116812793606328340/1149369821142720582/2023-09-07_18.40.11.png,https://cdn.discordapp.com/attachments/1116812793606328340/1149369821469888512/2023-09-07_18.42.49.png",""
"590459958144008212","windowsnodeasy","08/09/2023 7:58 am","When there is no transaction, l3 orbit will not produce blocks. Is this normal?","",""
"781046902665379860","JasonWan#9935","08/09/2023 8:31 am","It's normal","",""
"590459958144008212","windowsnodeasy","08/09/2023 9:07 am","@Jason Wan | Offchain Labs Is it possible to set it so that no matter whether there is a transaction or not, the block will be generated at an interval?","",""
"781046902665379860","JasonWan#9935","08/09/2023 9:29 am","I don't think so. And l2 block generation is different from l1 since we don't have a consensus like pos or pow, so l2 doesn't have a fixed block time.","",""
"590459958144008212","windowsnodeasy","08/09/2023 12:07 pm","@Jason Wan | Offchain Labs After the deployment is complete, can I modify the gas cost of l3.","",""
"590459958144008212","windowsnodeasy","08/09/2023 12:27 pm","Is it possible to extract eth from l3 to l2 now?","",""
"1062418969346179245","josefp","08/09/2023 5:58 pm","If you mean the base fee, yes you can call ArbOwner.setMinimumL2BaseFee as the owner of the chain => https://github.com/OffchainLabs/nitro/blob/36a6beaa22ab9d9b3257d210303ce7d49488856f/contracts/src/precompiles/ArbOwner.sol#L34","",""
"1062418969346179245","josefp","08/09/2023 6:01 pm","You should be able to withdraw ETH from L3 by calling the ArbSys.withdrawEth method => https://github.com/OffchainLabs/nitro/blob/36a6beaa22ab9d9b3257d210303ce7d49488856f/contracts/src/precompiles/ArbSys.sol#L79","",""
"711300733449928784","otkrblvanie","08/09/2023 11:21 pm","Hej, i was tested a Sepolia, everything works great.
 0x0D3d3211fB37E86EfA97128fb77afC692A4be2Bb","https://cdn.discordapp.com/attachments/1116812793606328340/1149764001333522442/image.png",""
"956594067599396864","lionwix","09/09/2023 11:14 am","0x63cE74Ca776D1cd528AC2F9cb3A85d9dC71f0B35","https://cdn.discordapp.com/attachments/1116812793606328340/1149943343669854300/Screenshot_9.png,https://cdn.discordapp.com/attachments/1116812793606328340/1149943343925698641/Screenshot_10.png",""
"1093164207144435823","0xheyadityaa","10/09/2023 3:43 pm","how do u minted onchain power ?","",""
